Bin	Sequences	Proportion	Patterns	Percent Full
truncated_snapback_selfprime	9878.0	0.9877012298770123	10682	1.1945738003644462%
other	116.0	0.0115988401159884	129	2.586206896551724%
payload_only	6.0	0.0005999400059994001	4	0.0%
untileable_sequences	1.0	9.999000099990002e-05	0	0.0%
Totals	10001.0	1.0	10815


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
truncated_snapback_selfprime	9878.0	0.9877	10682	0.011945738003644462
Subclassification	Sequence Count	Repeats	Proportion of truncated_snapback_selfprime	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
truncated_snapback_selfprime	1.0	1	0.00010123506782749544	non_linear	True	False	True	P P I P P I	Payload[2092-2865](-) Payload[2083-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-164](+) Payload[3-2859](+) Payload[3-2859](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2090-2865](-) Payload[1855-2865](+) ITR-FLIP[1-165](+) Payload[3-244](+) Payload[3-244](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[710-2865](-) Payload[715-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[2088-2865](-) Payload[2088-2865](+) ITR-FLIP[1-165](+) Payload[377-2865](-) Payload[245-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-312](+) Payload[3-441](-) ITR-FLIP[1-165](+) Payload[948-2865](-) Payload[934-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-159](+) Payload[2-159](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[2088-2865](-) Payload[2088-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2700-2865](-) Payload[2806-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-130](+) Payload[3-116](-) ITR-FLIP[1-165](+) Payload[2-198](+) Payload[2-198](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-2430](+) Payload[2-2441](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[2088-2865](-) Payload[2085-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-50](+) Payload[2-50](-) ITR-FLIP[1-165](+) Payload[2-620](+) Payload[2-569](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1348-2865](-) Payload[1385-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-367](+) Payload[4-2850](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2087-2865](-) Payload[2088-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1956-2865](-) Payload[1909-2865](+) ITR-FLIP[1-165](+) Payload[674-2865](-) Payload[564-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	True	P P I P P I P P I	Payload[2087-2865](-) Payload[1001-2865](+) ITR-FLIP[1-165](+) Payload[441-2865](-) Payload[344-2865](+) ITR-FLIP[1-165](+) Payload[4-2865](-) Payload[28-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2087-2865](-) Payload[1001-2865](+) ITR-FLIP[1-165](+) Payload[2480-2865](-) Payload[2465-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-89](+) Payload[3-89](-) ITR-FLIP[1-165](+) Payload[2-196](+) Payload[2-153](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2081-2865](-) Payload[2098-2865](+) ITR-FLIP[1-165](+) Payload[3-64](+) Payload[3-79](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[829-2865](-) Payload[779-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[2077-2865](-) Payload[2077-2865](+) ITR-FLIP[1-165](+) Payload[2-156](+) Payload[2-198](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-450](+) Payload[2-438](-) ITR-FLIP[1-165](+) Payload[2829-2865](-) Payload[2823-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1472-2865](-) Payload[1572-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	5	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I P P I	Payload[2074-2865](-) Payload[67-2865](+) ITR-FLIP[1-165](+) Payload[748-2865](-) Payload[696-2865](+) ITR-FLIP[1-165](+) Payload[3-370](+) Payload[3-354](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-194](+) Payload[2-392](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[377-2865](-) Payload[245-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1532-2865](-) Payload[1516-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	5	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I P P I	Payload[2062-2865](-) Payload[2052-2865](+) ITR-FLIP[1-165](+) Payload[3-317](+) Payload[3-232](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-519](+) Payload[2-525](-) ITR-FLIP[1-165](+) Payload[2834-2865](-) Payload[2831-2865](+) ITR-FLIP[1-165](+) Payload[977-2865](-) Payload[978-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-106](+) Payload[3-98](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[2062-2865](-) Payload[2052-2865](+) ITR-FLIP[1-165](+) Payload[2522-2865](-) Payload[2458-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[114-2865](-) Payload[747-2865](+) ITR-FLIP[1-165](+) Payload[2-194](+) Payload[2-392](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[4-1244](+) Payload[2-1244](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[2060-2865](-) Payload[724-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-192](+) Payload[2-254](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-1124](+) Payload[2-1124](-) ITR-FLIP[1-165](+) Payload[1303-2865](-) Payload[1375-2853](+) ITR-FLIP[1-165](+) Payload[564-2865](-) Payload[669-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[206-2865](-) Payload[291-2865](+) ITR-FLIP[1-165](+) Payload[3-75](+) Payload[3-75](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[988-2865](-) Payload[2783-2865](+) ITR-FLIP[1-165](+) Payload[2782-2865](-) Payload[1010-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[206-2865](-) Payload[291-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1502-2865](-) Payload[1594-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-1208](+) Payload[2-1200](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	5	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I P P I	Payload[2057-2865](-) Payload[2357-2865](+) ITR-FLIP[1-165](+) Payload[397-2865](-) Payload[380-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-155](+) Payload[4-198](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[564-2865](-) Payload[669-2865](+) ITR-FLIP[1-165](+) Payload[1356-2865](-) Payload[1354-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1856-2865](-) Payload[1870-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2057-2865](-) Payload[1908-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2394-2865](-) Payload[2402-2865](+) ITR-FLIP[1-165](+) Payload[2806-2865](-) Payload[2819-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	5	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I P P I	Payload[2052-2865](-) Payload[1919-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-156](+) Payload[2-198](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-625](+) Payload[3-731](-) ITR-FLIP[1-165](+) Payload[3-543](+) Payload[3-559](-) ITR-FLIP[1-165](+) ITR-FLIP[1-161](+) Payload[2-156](+) Payload[2-198](-) ITR-FLIP[1-165](+) ITR-FLIP[4-165](+) Payload[3-1883](+) Payload[3-1892](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2052-2865](-) Payload[1776-2865](+) ITR-FLIP[1-165](+) Payload[154-2865](-) Payload[246-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[3-165](+) Payload[377-2865](-) Payload[245-2865](+) ITR-FLIP[1-165](+) Payload[2-25](+) Payload[2-711](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[2049-2865](-) Payload[1968-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-369](+) Payload[3-353](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-95](+) Payload[3-106](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[4-455](+) Payload[3-312](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[4-634](+) Payload[2-651](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	5	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I P P I	Payload[2048-2865](-) Payload[2065-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1381-2865](-) Payload[1381-2865](+) ITR-FLIP[1-165](+) Payload[3-260](+) Payload[3-277](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-110](+) Payload[2-106](-) ITR-FLIP[1-165](+) Payload[1276-2865](-) Payload[1282-2865](+) ITR-FLIP[1-165](+) Payload[1203-2865](-) Payload[1325-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2042-2865](-) Payload[2072-2865](+) ITR-FLIP[1-165](+) Payload[2-774](+) Payload[2-770](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-455](+) Payload[3-312](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-1424](+) Payload[2-1416](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[2042-2865](-) Payload[1976-2865](+) ITR-FLIP[1-165](+) Payload[2-1101](+) Payload[5-1106](-) ITR-FLIP[1-164](+) Payload[1742-2865](-) Payload[1734-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-455](+) Payload[3-430](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2788-2865](-) Payload[2776-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[2037-2865](-) Payload[2036-2865](+) ITR-FLIP[1-165](+) Payload[2825-2865](-) Payload[2829-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-198](+) Payload[2-156](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1147-2865](-) Payload[1285-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2377-2865](-) Payload[2402-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[2036-2865](-) Payload[2045-2865](+) ITR-FLIP[1-165](+) Payload[3-232](+) Payload[3-317](-) ITR-FLIP[1-165](+) Payload[2597-2865](-) Payload[2618-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[863-2865](-) Payload[890-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-639](+) Payload[3-644](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2034-2865](-) Payload[735-2865](+) ITR-FLIP[1-165](+) Payload[2-521](+) Payload[2-765](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1958-2865](-) Payload[1945-2865](+) ITR-FLIP[1-165](+) Payload[2617-2865](-) Payload[2592-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[2034-2865](-) Payload[2204-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-449](+) Payload[2-437](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1042-2865](-) Payload[1021-2865](+) ITR-FLIP[1-165](+) Payload[2672-2865](-) Payload[2652-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-161](+) Payload[1362-2865](-) Payload[1301-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[2030-2865](-) Payload[2030-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-1105](+) Payload[2-1106](-) ITR-FLIP[1-165](+) ITR-FLIP[1-160](+) Payload[3-728](+) Payload[3-635](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1662-2865](-) Payload[1700-2865](+) ITR-FLIP[1-165](+) Payload[1350-2865](-) Payload[1331-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2028-2865](-) Payload[2014-2865](+) ITR-FLIP[1-165](+) Payload[1385-2865](-) Payload[1348-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-308](+) Payload[2-330](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2026-2865](-) Payload[2020-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2678-2865](-) Payload[2655-2865](+) ITR-FLIP[1-163](+) ITR-FLIP[1-165](+) Payload[2491-2865](-) Payload[1829-2865](+) ITR-FLIP[1-165](+) Payload[2-198](+) Payload[2-156](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2025-2865](-) Payload[1901-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-611](+) Payload[3-782](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-635](+) Payload[3-727](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2024-2865](-) Payload[2263-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1638-2865](-) Payload[1638-2865](+) ITR-FLIP[1-165](+) Payload[1420-2865](-) Payload[1413-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2024-2865](-) Payload[2089-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[571-2865](-) Payload[668-2865](+) ITR-FLIP[3-165](+) Payload[2789-2865](-) Payload[2582-2865](+) ITR-FLIP[1-165](+) Payload[1348-2865](-) Payload[1385-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2023-2865](-) Payload[1936-2865](+) ITR-FLIP[1-165](+) Payload[3-99](+) Payload[3-101](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-455](+) Payload[3-312](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	False	False	False	P P I P P I P P I P P I P P I	Payload[2023-2865](-) Payload[1936-2865](+) ITR-FLIP[1-165](+) Payload[1958-2865](-) Payload[1950-2865](+) ITR-FLIP[1-165](+) Payload[246-2865](-) Payload[154-2865](+) ITR-FLIP[1-165](+) Payload[2-646](+) Payload[2-634](-) ITR-FLIP[1-165](+) Payload[3-244](+) Payload[3-244](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2016-2865](-) Payload[1956-2865](+) ITR-FLIP[1-165](+) Payload[1209-2865](-) Payload[1208-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-392](+) Payload[2-392](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2016-2865](-) Payload[1956-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2377-2865](-) Payload[2402-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-232](+) Payload[3-317](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2016-2865](-) Payload[1956-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-297](+) Payload[2-298](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-100](+) Payload[5-100](-) ITR-FLIP[1-165](+) Payload[2-1366](+) Payload[2-1356](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2013-2865](-) Payload[2016-2865](+) ITR-FLIP[1-165](+) Payload[5-392](+) Payload[2-441](-) ITR-FLIP[1-165](+) Payload[3-32](+) Payload[3-49](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2012-2865](-) Payload[2001-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2595-2865](-) Payload[2618-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2613-2865](-) Payload[1941-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	False	False	False	P P I P P I P P I	Payload[2011-2865](-) Payload[1984-2865](+) ITR-FLIP[1-165](+) Payload[1588-2865](-) Payload[1599-2865](+) ITR-FLIP[1-165](+) Payload[1030-2865](-) Payload[1042-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2011-2865](-) Payload[1984-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-244](+) Payload[3-244](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[306-2865](-) Payload[330-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2006-2865](-) Payload[2000-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1198-2865](-) Payload[1126-2865](+) ITR-FLIP[4-165](+) Payload[2-270](+) Payload[2-264](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-156](+) Payload[2-198](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.00010123506782749544	non_linear	True	False	False	P P I P P I	Payload[2006-2865](-) Payload[1988-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2489-2865](-) Payload[1287-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	5	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I P P I	Payload[2005-2865](-) Payload[2005-2865](+) ITR-FLIP[1-165](+) Payload[2-1122](+) Payload[2-1111](-) ITR-FLIP[1-165](+) Payload[578-2865](-) Payload[2764-2865](+) ITR-FLIP[1-165](+) Payload[3-632](+) Payload[3-725](-) ITR-FLIP[4-163](+) ITR-FLIP[1-165](+) Payload[3-61](+) Payload[3-142](-) ITR-FLIP[1-165](+) Payload[1662-2865](-) Payload[1700-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2003-2865](-) Payload[1995-2865](+) ITR-FLIP[1-165](+) Payload[2-785](+) Payload[2-658](-) ITR-FLIP[1-165](+) Payload[2-198](+) Payload[2-155](-) ITR-FLIP[1-162](+) Payload[2594-2865](-) Payload[2617-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2003-2865](-) Payload[1995-2865](+) ITR-FLIP[1-165](+) Payload[2-223](+) Payload[2-205](-) ITR-FLIP[1-165](+) Payload[2-194](+) Payload[2-392](-) ITR-FLIP[21-163](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2003-2865](-) Payload[1995-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1377-2865](-) Payload[1377-2865](+) ITR-FLIP[2-165](+) Payload[3-178](+) Payload[3-193](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[377-2865](-) Payload[245-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[2003-2865](-) Payload[1989-2865](+) ITR-FLIP[1-165](+) Payload[3-635](+) Payload[3-727](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1356-2865](-) Payload[1354-2865](+) ITR-FLIP[1-165](+) Payload[2-159](+) Payload[2-159](-) ITR-FLIP[1-165](+) Payload[3-455](+) Payload[3-312](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[2002-2865](-) Payload[1943-2865](+) ITR-FLIP[1-165](+) Payload[8-347](+) Payload[2-141](-) ITR-FLIP[1-165](+) Payload[562-2865](-) Payload[661-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.00010123506782749544	non_linear	True	False	False	P P I P P I	Payload[2001-2865](-) Payload[1973-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[5-165](+) Payload[2270-2865](-) Payload[2256-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2001-2865](-) Payload[1973-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-79](+) Payload[3-64](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-244](+) Payload[3-244](-) ITR-FLIP[1-165](+) Payload[350-2865](-) Payload[308-2865](+) ITR-FLIP[21-164](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2001-2865](-) Payload[1973-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-244](+) Payload[3-244](-) ITR-FLIP[1-165](+) Payload[1297-2865](-) Payload[1325-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1442-2865](-) Payload[1395-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2001-2865](-) Payload[1949-2865](+) ITR-FLIP[1-165](+) Payload[186-2865](-) Payload[166-2865](+) ITR-FLIP[1-165](+) Payload[1385-2865](-) Payload[1348-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-244](+) Payload[3-244](-) ITR-FLIP[21-165](-) ITR-FLIP[21-161](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[2001-2865](-) Payload[1943-2865](+) ITR-FLIP[1-165](+) Payload[2172-2865](-) Payload[1581-2865](+) ITR-FLIP[1-165](+) Payload[949-2865](-) Payload[918-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-41](+) Payload[2-36](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	False	False	False	P P I P P I P P I	Payload[2-998](+) Payload[2-914](-) ITR-FLIP[1-165](+) Payload[5-244](+) Payload[3-244](-) ITR-FLIP[1-165](+) Payload[790-2865](-) Payload[804-2865](+) ITR-FLIP[21-165](-)
