Bin	Sequences	Proportion	Patterns	Percent Full
truncated_sp_PPI	9970.5	0.99705	5508	0.2306805074971165%
other	11.5	0.00115	12	0.0%
payload_only	9.0	0.0009	4	0.0%
truncated_left	8.0	0.0008	8	0.0%
untileable_sequences	1.0	0.0001	0	0.0%
Totals	10000.0	1.0	5532


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
truncated_sp_PPI	9970.5	0.99705	5508	0.002306805074971165
Subclassification	Sequence Count	Repeats	Proportion of truncated_sp_PPI	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2195-2865](-) Payload[2217-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2194-2865](-) Payload[2231-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2194-2865](-) Payload[2219-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2194-2865](-) Payload[2194-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2189-2865](-) Payload[2182-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2188-2865](-) Payload[2832-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2183-2865](-) Payload[2227-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2182-2865](-) Payload[2173-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2181-2865](-) Payload[2211-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2180-2865](-) Payload[2180-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2180-2865](-) Payload[2141-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2180-2865](-) Payload[2109-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2179-2865](-) Payload[2180-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2178-2865](-) Payload[2104-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2178-2865](-) Payload[1174-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2177-2865](-) Payload[2348-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2172-2865](-) Payload[2226-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2171-2865](-) Payload[477-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2171-2865](-) Payload[477-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2170-2865](-) Payload[2231-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2170-2865](-) Payload[1581-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[217-2865](-) Payload[247-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[217-2865](-) Payload[247-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2165-2865](-) Payload[2151-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2165-2865](-) Payload[2151-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2164-2865](-) Payload[2190-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2162-2865](-) Payload[2290-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2162-2865](-) Payload[2125-2865](+) ITR-FLIP[21-162](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2161-2865](-) Payload[2381-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2160-2865](-) Payload[2136-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2159-2865](-) Payload[2165-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2158-2865](-) Payload[2131-2865](+) ITR-FLIP[23-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2156-2865](-) Payload[2156-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2156-2865](-) Payload[2156-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2155-2865](-) Payload[2146-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2155-2865](-) Payload[2049-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2155-2865](-) Payload[2049-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2152-2854](-) Payload[667-2865](+) ITR-FLIP[21-162](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2151-2865](-) Payload[667-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2151-2865](-) Payload[2494-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2151-2865](-) Payload[2165-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2151-2865](-) Payload[2125-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2150-2865](-) Payload[2217-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2149-2865](-) Payload[2189-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2148-2865](-) Payload[2147-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2146-2865](-) Payload[2141-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2146-2865](-) Payload[2134-2865](+) ITR-FLIP[21-163](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2145-2865](-) Payload[2145-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2145-2865](-) Payload[2134-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2143-2865](-) Payload[736-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2143-2865](-) Payload[1498-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2142-2865](-) Payload[2152-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2142-2865](-) Payload[2142-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2142-2865](-) Payload[1550-2865](+) ITR-FLIP[21-163](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2141-2865](-) Payload[2154-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2141-2865](-) Payload[2151-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2140-2865](-) Payload[2140-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2140-2865](-) Payload[2118-2865](+) ITR-FLIP[23-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2140-2865](-) Payload[2118-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2136-2865](-) Payload[2159-2856](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2136-2865](-) Payload[2154-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2136-2865](-) Payload[2135-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2134-2865](-) Payload[2145-2865](+) ITR-FLIP[21-162](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2133-2865](-) Payload[860-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2133-2865](-) Payload[2140-2861](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2132-2865](-) Payload[2207-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2131-2865](-) Payload[2158-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2126-2865](-) Payload[2133-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2125-2865](-) Payload[2133-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2123-2865](-) Payload[711-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2123-2865](-) Payload[2110-2865](+) ITR-FLIP[21-164](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2123-2865](-) Payload[2106-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2122-2865](-) Payload[2104-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2122-2865](-) Payload[2101-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2122-2859](-) Payload[1549-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2120-2865](-) Payload[2129-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2115-2865](-) Payload[2660-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2115-2865](-) Payload[2144-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2113-2865](-) Payload[2131-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2112-2865](-) Payload[2128-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2110-2865](-) Payload[2122-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[211-2865](-) Payload[296-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2107-2865](-) Payload[2250-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2104-2865](-) Payload[2294-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2104-2865](-) Payload[2122-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2102-2865](-) Payload[2122-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2101-2865](-) Payload[971-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2101-2865](-) Payload[2078-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2100-2865](-) Payload[2151-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2099-2865](-) Payload[971-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2096-2865](-) Payload[2137-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2092-2865](-) Payload[2031-2865](+) ITR-FLIP[23-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2085-2865](-) Payload[2090-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2084-2865](-) Payload[1447-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2083-2865](-) Payload[2162-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2073-2865](-) Payload[1891-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2073-2865](-) Payload[1455-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2072-2865](-) Payload[2046-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2071-2865](-) Payload[2074-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2071-2865](-) Payload[2070-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2062-2865](-) Payload[2032-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2054-2865](-) Payload[1890-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2054-2865](-) Payload[1048-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2051-2865](-) Payload[2043-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2049-2865](-) Payload[2047-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2048-2865](-) Payload[2065-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2041-2865](-) Payload[2029-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2038-2865](-) Payload[2036-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2035-2865](-) Payload[2023-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2032-2865](-) Payload[2001-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2030-2865](-) Payload[2020-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2030-2865](-) Payload[2003-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2026-2865](-) Payload[2020-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2024-2865](-) Payload[2263-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2024-2865](-) Payload[2089-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2024-2865](-) Payload[1831-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2022-2865](-) Payload[2020-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2020-2865](-) Payload[2607-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2019-2865](-) Payload[2357-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2017-2865](-) Payload[2017-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2012-2865](-) Payload[2001-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2011-2865](-) Payload[2015-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2010-2865](-) Payload[2648-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2006-2865](-) Payload[1988-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2005-2865](-) Payload[2005-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2004-2865](-) Payload[1995-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2004-2865](-) Payload[1990-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2003-2865](-) Payload[2005-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2002-2865](-) Payload[2385-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2002-2865](-) Payload[1976-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2000-2865](-) Payload[1994-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-999](+) Payload[2-932](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-998](+) Payload[4-914](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-993](+) Payload[2-986](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-992](+) Payload[2-971](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-985](+) Payload[4-980](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-980](+) Payload[2-1014](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-980](+) Payload[2-1013](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-97](+) Payload[4-97](-) ITR-FLIP[21-164](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-979](+) Payload[2-979](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-953](+) Payload[2-44](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-952](+) Payload[2-958](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-950](+) Payload[2-955](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-950](+) Payload[2-950](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-94](+) Payload[2-88](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-949](+) Payload[2-1013](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-944](+) Payload[2-945](-) ITR-FLIP[21-162](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-942](+) Payload[5-953](-) ITR-FLIP[21-162](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-942](+) Payload[2-953](-) ITR-FLIP[21-164](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-939](+) Payload[2-974](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-938](+) Payload[4-877](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-938](+) Payload[2-877](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-931](+) Payload[5-902](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-930](+) Payload[2-921](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-929](+) Payload[2-843](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-925](+) Payload[5-888](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-923](+) Payload[2-927](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-921](+) Payload[2-930](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-920](+) Payload[2-792](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-919](+) Payload[2-919](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-917](+) Payload[2-917](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-915](+) Payload[2-893](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-912](+) Payload[2-907](-) ITR-FLIP[21-163](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-907](+) Payload[2-908](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-903](+) Payload[2-903](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-902](+) Payload[2-989](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-895](+) Payload[5-881](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.0	0	0.00010029587282483326	non_linear	False	False	False	P P I	Payload[2-893](+) Payload[4-915](-) ITR-FLIP[21-165](-)
