Bin	Sequences	Proportion	Patterns	Percent Full
expected	122202.5	0.9202965674092148	11377	100.0%
truncated	6046.5	0.04553567394152998	3133	0.5457702803274621%
snapback	3442.0	0.02592140737728375	3030	0.11621150493898895%
other	1091.0	0.008216227614356935	1190	46.4711274060495%
truncated_snapback	4.0	3.0123657614507553e-05	5	0.0%
Totals	132786.0	1.0	18735


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
expected	122202.5	0.9203	11377	1.0
Subclassification	Sequence Count	Repeats	Proportion of expected	Linearity	Contains Irregular ITRs	Contains Homopolymer	Contains a Full Payload	Tokenized	Tile Pattern
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-132](-) Payload[1-1872](+) ITR-FLIP[6-165](-) Payload[1-1872](-) ITR-FLIP[1-132](+)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-132](-) Payload[1-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-132](+)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[5-132](-) Payload[1-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-132](+)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-132](-) Payload[1-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-125](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[1-132](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-132](-) Payload[1-1872](+) ITR-FLIP[1-144](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[35-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-131](-) Payload[5-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-131](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-131](-) Payload[4-1872](+) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](+) ITR-FLIP[35-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-131](-) Payload[1-1872](-) ITR-FLIP[22-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[1-131](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-131](-) Payload[1-1872](-) ITR-FLIP[22-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-135](-) Payload[1-1872](-) ITR-FLIP[1-131](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-131](-) Payload[1-1872](+) ITR-FLIP[31-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](-) ITR-FLIP[1-131](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-131](-) Payload[1-1872](+) ITR-FLIP[22-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-131](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-131](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[24-165](+) Payload[1-1872](-) ITR-FLIP[1-131](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-131](-) Payload[1-1872](+) ITR-FLIP[1-142](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](-) ITR-FLIP[1-130](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-130](-) Payload[2-1872](+) ITR-FLIP[22-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](+) ITR-FLIP[36-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-130](-) Payload[1-1872](-) ITR-FLIP[22-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-130](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-143](-) Payload[4-1872](+) ITR-FLIP[36-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-130](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](+) ITR-FLIP[1-130](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-130](-) Payload[1-1872](-) ITR-FLIP[1-144](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[36-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-130](-) Payload[1-1872](-) ITR-FLIP[1-144](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-143](-) Payload[4-1872](+) ITR-FLIP[36-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-130](-) Payload[1-1872](-) ITR-FLIP[1-144](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[36-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-130](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-130](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-130](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-130](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[36-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-130](-) Payload[1-1869](+) ITR-FLIP[22-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-137](-) Payload[1-1872](+) ITR-FLIP[1-129](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](-) ITR-FLIP[31-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-162](+) Payload[5-1872](+) ITR-FLIP[37-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[1-129](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-141](-) Payload[1-1872](+) ITR-FLIP[1-129](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-129](+)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-128](+)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-129](+)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](-) ITR-FLIP[1-164](+) Payload[1-1872](+) ITR-FLIP[1-129](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[1-128](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[37-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](-) ITR-FLIP[1-144](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](-) ITR-FLIP[1-129](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](+) ITR-FLIP[22-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[37-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[37-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-131](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-129](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[1-128](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-128](-) Payload[1-1872](-) ITR-FLIP[22-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[1-128](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-128](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[38-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-128](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-128](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-128](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-127](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-127](-) Payload[5-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[39-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-127](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1869](+) ITR-FLIP[39-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-127](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-127](-) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[2-1872](+) ITR-FLIP[1-127](+)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-127](-) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-127](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[39-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-127](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-127](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-127](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-127](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[1-164](-) Payload[1-1872](-) ITR-FLIP[1-144](+)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-127](-) Payload[1-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-144](+)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-127](-) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-127](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-127](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[39-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-127](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](+) ITR-FLIP[1-126](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-126](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-126](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[1-125](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-125](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[41-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-125](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[41-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-125](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-124](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-124](-) Payload[4-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[53-165](+) Payload[1-1872](+) ITR-FLIP[42-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-124](-) Payload[1-1872](-) ITR-FLIP[53-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[1-124](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-124](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[42-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-124](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](-) ITR-FLIP[1-124](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-124](-) Payload[1-1872](+) ITR-FLIP[22-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[25-165](+) Payload[1-1872](-) ITR-FLIP[1-123](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-123](-) Payload[4-1872](+) ITR-FLIP[1-141](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-123](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-123](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[44-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-122](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-122](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-122](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[1-121](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-121](-) Payload[4-1872](+) ITR-FLIP[1-144](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](+) ITR-FLIP[1-121](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-121](-) Payload[1-1872](-) ITR-FLIP[3-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-121](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-123](-) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-123](+)
expected	0.5	1	4.091569321413228e-06	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-121](-) Payload[1-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-123](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](-) ITR-FLIP[46-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-120](-) Payload[4-1872](+) ITR-FLIP[1-144](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-143](-) Payload[4-1872](+) ITR-FLIP[1-120](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-120](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[1-120](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-120](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-120](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-120](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[1-120](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-120](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[1-120](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-120](-) Payload[1-1872](+) ITR-FLIP[1-144](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[1-119](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-119](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-119](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-143](-) Payload[1-1872](-) ITR-FLIP[1-144](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-119](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[1-117](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-117](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[49-165](-)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-117](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-117](-) Payload[1-1872](+) ITR-FLIP[22-165](-)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[1-116](+)
expected	0.5	0	4.091569321413228e-06	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-116](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	0.5	0	4.091569321413228e-06	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-161](+) Payload[1-1872](+) ITR-FLIP[1-116](+)
